성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대
여성,1953,무응답,없음,611.0,241.61901596892534,대구/경북,69,작물재배 종사자,노년
남성,1932,결혼,없음,611.0,241.61901596892534,대구/경북,90,작물재배 종사자,노년
여성,1933,결혼,없음,611.0,241.61901596892534,대구/경북,89,작물재배 종사자,노년
남성,1939,결혼,없음,611.0,241.61901596892534,대구/경북,83,작물재배 종사자,노년
여성,1950,결혼,없음,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
남성,1953,결혼,있음,611.0,241.61901596892534,대구/경북,69,작물재배 종사자,노년
여성,1955,결혼,있음,611.0,241.61901596892534,대구/경북,67,작물재배 종사자,노년
남성,1958,결혼,있음,611.0,241.61901596892534,대구/경북,64,작물재배 종사자,노년
여성,1961,결혼,있음,611.0,241.61901596892534,대구/경북,61,작물재배 종사자,노년
남성,1956,이혼,있음,611.0,241.61901596892534,대구/경북,66,작물재배 종사자,노년
남성,1936,결혼,있음,611.0,241.61901596892534,대구/경북,86,작물재배 종사자,노년
남성,1947,결혼,있음,611.0,241.61901596892534,대구/경북,75,작물재배 종사자,노년
여성,1950,결혼,있음,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
남성,1937,결혼,없음,611.0,241.61901596892534,대구/경북,85,작물재배 종사자,노년
여성,1943,무응답,있음,611.0,241.61901596892534,대구/경북,79,작물재배 종사자,노년
여성,1939,무응답,있음,611.0,241.61901596892534,대구/경북,83,작물재배 종사자,노년
여성,1937,무응답,있음,611.0,241.61901596892534,대구/경북,85,작물재배 종사자,노년
남성,1931,결혼,없음,611.0,241.61901596892534,대구/경북,91,작물재배 종사자,노년
남성,1929,결혼,있음,611.0,241.61901596892534,대구/경북,93,작물재배 종사자,노년
여성,1932,결혼,있음,611.0,241.61901596892534,대구/경북,90,작물재배 종사자,노년
여성,1931,무응답,있음,611.0,241.61901596892534,대구/경북,91,작물재배 종사자,노년
남성,1947,결혼,없음,611.0,241.61901596892534,대구/경북,75,작물재배 종사자,노년
남성,1946,결혼,있음,611.0,241.61901596892534,대구/경북,76,작물재배 종사자,노년
여성,1945,결혼,있음,611.0,241.61901596892534,대구/경북,77,작물재배 종사자,노년
여성,1959,무응답,있음,611.0,241.61901596892534,대구/경북,63,작물재배 종사자,노년
남성,1983,무응답,없음,611.0,241.61901596892534,대구/경북,39,작물재배 종사자,중년
남성,1946,결혼,있음,611.0,241.61901596892534,대구/경북,76,작물재배 종사자,노년
여성,1950,결혼,있음,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
남성,1953,결혼,있음,611.0,241.61901596892534,대구/경북,69,작물재배 종사자,노년
여성,1959,결혼,있음,611.0,241.61901596892534,대구/경북,63,작물재배 종사자,노년
남성,1939,결혼,있음,611.0,241.61901596892534,대구/경북,83,작물재배 종사자,노년
여성,1945,결혼,있음,611.0,241.61901596892534,대구/경북,77,작물재배 종사자,노년
남성,1940,이혼,없음,611.0,241.61901596892534,대구/경북,82,작물재배 종사자,노년
여성,1942,무응답,있음,611.0,241.61901596892534,대구/경북,80,작물재배 종사자,노년
남성,1928,무응답,있음,611.0,241.61901596892534,대구/경북,94,작물재배 종사자,노년
여성,1957,결혼,있음,611.0,241.61901596892534,대구/경북,65,작물재배 종사자,노년
여성,1937,무응답,있음,611.0,241.61901596892534,대구/경북,85,작물재배 종사자,노년
여성,1947,무응답,있음,611.0,241.61901596892534,대구/경북,75,작물재배 종사자,노년
남성,1941,결혼,없음,611.0,241.61901596892534,대구/경북,81,작물재배 종사자,노년
여성,1946,결혼,없음,611.0,241.61901596892534,대구/경북,76,작물재배 종사자,노년
여성,1946,무응답,있음,611.0,241.61901596892534,대구/경북,76,작물재배 종사자,노년
남성,1946,결혼,있음,611.0,241.61901596892534,대구/경북,76,작물재배 종사자,노년
여성,1949,결혼,있음,611.0,241.61901596892534,대구/경북,73,작물재배 종사자,노년
여성,1961,결혼,있음,611.0,241.61901596892534,대구/경북,61,작물재배 종사자,노년
남성,1931,결혼,있음,611.0,241.61901596892534,대구/경북,91,작물재배 종사자,노년
여성,1940,결혼,있음,611.0,241.61901596892534,대구/경북,82,작물재배 종사자,노년
여성,1937,무응답,있음,611.0,241.61901596892534,대구/경북,85,작물재배 종사자,노년
남성,1936,무응답,없음,611.0,241.61901596892534,대구/경북,86,작물재배 종사자,노년
남성,1966,이혼,있음,611.0,241.61901596892534,대구/경북,56,작물재배 종사자,중년
남성,1940,무응답,있음,611.0,241.61901596892534,대구/경북,82,작물재배 종사자,노년
여성,1933,무응답,있음,611.0,241.61901596892534,대구/경북,89,작물재배 종사자,노년
남성,1939,결혼,없음,611.0,241.61901596892534,대구/경북,83,작물재배 종사자,노년
여성,1944,결혼,없음,611.0,241.61901596892534,대구/경북,78,작물재배 종사자,노년
남성,1941,결혼,없음,611.0,241.61901596892534,대구/경북,81,작물재배 종사자,노년
여성,1941,결혼,없음,611.0,241.61901596892534,대구/경북,81,작물재배 종사자,노년
남성,1939,결혼,없음,611.0,241.61901596892534,대구/경북,83,작물재배 종사자,노년
여성,1945,결혼,없음,611.0,241.61901596892534,대구/경북,77,작물재배 종사자,노년
남성,1947,결혼,있음,611.0,241.61901596892534,대구/경북,75,작물재배 종사자,노년
여성,1959,결혼,있음,611.0,241.61901596892534,대구/경북,63,작물재배 종사자,노년
남성,1964,결혼,없음,611.0,241.61901596892534,대구/경북,58,작물재배 종사자,중년
여성,1966,결혼,있음,611.0,241.61901596892534,대구/경북,56,작물재배 종사자,중년
남성,1948,무응답,있음,611.0,241.61901596892534,대구/경북,74,작물재배 종사자,노년
남성,1966,결혼,없음,611.0,241.61901596892534,대구/경북,56,작물재배 종사자,중년
여성,1962,결혼,없음,611.0,241.61901596892534,대구/경북,60,작물재배 종사자,노년
남성,1941,결혼,있음,611.0,241.61901596892534,대구/경북,81,작물재배 종사자,노년
여성,1943,결혼,있음,611.0,241.61901596892534,대구/경북,79,작물재배 종사자,노년
남성,1939,결혼,있음,611.0,241.61901596892534,대구/경북,83,작물재배 종사자,노년
여성,1950,결혼,있음,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
여성,1940,무응답,있음,611.0,241.61901596892534,대구/경북,82,작물재배 종사자,노년
남성,1947,결혼,있음,611.0,241.61901596892534,대구/경북,75,작물재배 종사자,노년
여성,1946,결혼,있음,611.0,241.61901596892534,대구/경북,76,작물재배 종사자,노년
여성,1941,결혼,있음,611.0,241.61901596892534,대구/경북,81,작물재배 종사자,노년
남성,1939,결혼,있음,611.0,241.61901596892534,대구/경북,83,작물재배 종사자,노년
여성,1942,결혼,있음,611.0,241.61901596892534,대구/경북,80,작물재배 종사자,노년
남성,1964,결혼,없음,611.0,241.61901596892534,대구/경북,58,작물재배 종사자,중년
여성,1970,결혼,없음,611.0,241.61901596892534,대구/경북,52,작물재배 종사자,중년
남성,1944,결혼,없음,611.0,241.61901596892534,대구/경북,78,작물재배 종사자,노년
여성,1954,결혼,있음,611.0,241.61901596892534,대구/경북,68,작물재배 종사자,노년
남성,1938,결혼,있음,611.0,241.61901596892534,대구/경북,84,작물재배 종사자,노년
여성,1940,결혼,있음,611.0,241.61901596892534,대구/경북,82,작물재배 종사자,노년
여성,1941,무응답,없음,611.0,241.61901596892534,대구/경북,81,작물재배 종사자,노년
남성,1942,결혼,없음,611.0,241.61901596892534,대구/경북,80,작물재배 종사자,노년
여성,1935,무응답,없음,611.0,241.61901596892534,대구/경북,87,작물재배 종사자,노년
남성,1943,결혼,있음,611.0,241.61901596892534,대구/경북,79,작물재배 종사자,노년
여성,1944,결혼,있음,611.0,241.61901596892534,대구/경북,78,작물재배 종사자,노년
남성,1937,결혼,없음,611.0,241.61901596892534,대구/경북,85,작물재배 종사자,노년
여성,1938,결혼,있음,611.0,241.61901596892534,대구/경북,84,작물재배 종사자,노년
남성,1947,결혼,있음,611.0,241.61901596892534,대구/경북,75,작물재배 종사자,노년
여성,1946,결혼,있음,611.0,241.61901596892534,대구/경북,76,작물재배 종사자,노년
남성,1976,무응답,있음,611.0,241.61901596892534,대구/경북,46,작물재배 종사자,중년
남성,1944,결혼,있음,611.0,241.61901596892534,대구/경북,78,작물재배 종사자,노년
여성,1948,결혼,있음,611.0,241.61901596892534,대구/경북,74,작물재배 종사자,노년
남성,1954,결혼,없음,611.0,241.61901596892534,대구/경북,68,작물재배 종사자,노년
남성,1950,결혼,있음,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
여성,1958,결혼,있음,611.0,241.61901596892534,대구/경북,64,작물재배 종사자,노년
여성,1983,무응답,있음,611.0,241.61901596892534,대구/경북,39,작물재배 종사자,중년
남성,1947,결혼,있음,611.0,241.61901596892534,대구/경북,75,작물재배 종사자,노년
여성,1950,결혼,있음,611.0,241.61901596892534,대구/경북,72,작물재배 종사자,노년
남성,1976,이혼,없음,611.0,241.61901596892534,대구/경북,46,작물재배 종사자,중년
남성,1959,결혼,있음,611.0,241.61901596892534,대구/경북,63,작물재배 종사자,노년
여성,1963,결혼,있음,611.0,241.61901596892534,대구/경북,59,작물재배 종사자,중년
남성,1935,결혼,없음,611.0,241.61901596892534,대구/경북,87,작물재배 종사자,노년
여성,1940,결혼,없음,611.0,241.61901596892534,대구/경북,82,작물재배 종사자,노년
남성,1962,무응답,없음,611.0,241.61901596892534,대구/경북,60,작물재배 종사자,노년
남성,1936,결혼,없음,611.0,241.61901596892534,대구/경북,86,작물재배 종사자,노년
남성,1936,결혼,있음,611.0,241.61901596892534,대구/경북,86,작물재배 종사자,노년
여성,1947,결혼,있음,611.0,241.61901596892534,대구/경북,75,작물재배 종사자,노년
남성,1945,결혼,없음,611.0,241.61901596892534,대구/경북,77,작물재배 종사자,노년
여성,1951,결혼,있음,611.0,241.61901596892534,대구/경북,71,작물재배 종사자,노년
여성,1939,결혼,있음,611.0,241.61901596892534,대구/경북,83,작물재배 종사자,노년
남성,1938,결혼,없음,611.0,241.61901596892534,대구/경북,84,작물재배 종사자,노년
여성,1946,결혼,없음,611.0,241.61901596892534,대구/경북,76,작물재배 종사자,노년
남성,1941,결혼,있음,611.0,241.61901596892534,대구/경북,81,작물재배 종사자,노년
여성,1946,결혼,있음,611.0,241.61901596892534,대구/경북,76,작물재배 종사자,노년
여성,1942,무응답,있음,611.0,241.61901596892534,대구/경북,80,작물재배 종사자,노년
여성,1937,결혼,있음,611.0,241.61901596892534,대구/경북,85,작물재배 종사자,노년
남성,1959,결혼,있음,611.0,241.61901596892534,부산/경남/울산,63,작물재배 종사자,노년
여성,1960,결혼,있음,611.0,241.61901596892534,부산/경남/울산,62,작물재배 종사자,노년
남성,1946,결혼,있음,611.0,241.61901596892534,광주/전남/전북/제주도,76,작물재배 종사자,노년
남성,1961,결혼,없음,611.0,241.61901596892534,부산/경남/울산,61,작물재배 종사자,노년
남성,1958,결혼,없음,611.0,241.61901596892534,부산/경남/울산,64,작물재배 종사자,노년
여성,1962,결혼,없음,611.0,241.61901596892534,부산/경남/울산,60,작물재배 종사자,노년
남성,1956,결혼,있음,611.0,241.61901596892534,부산/경남/울산,66,작물재배 종사자,노년
여성,1959,결혼,있음,611.0,241.61901596892534,부산/경남/울산,63,작물재배 종사자,노년
여성,1937,무응답,있음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
남성,1934,결혼,없음,611.0,241.61901596892534,부산/경남/울산,88,작물재배 종사자,노년
여성,1939,결혼,없음,611.0,241.61901596892534,부산/경남/울산,83,작물재배 종사자,노년
여성,1938,무응답,있음,611.0,241.61901596892534,부산/경남/울산,84,작물재배 종사자,노년
여성,1951,무응답,없음,611.0,241.61901596892534,부산/경남/울산,71,작물재배 종사자,노년
남성,1965,결혼,있음,611.0,241.61901596892534,부산/경남/울산,57,작물재배 종사자,중년
남성,1948,결혼,없음,611.0,241.61901596892534,부산/경남/울산,74,작물재배 종사자,노년
여성,1954,결혼,없음,611.0,241.61901596892534,부산/경남/울산,68,작물재배 종사자,노년
여성,1956,결혼,없음,611.0,241.61901596892534,부산/경남/울산,66,작물재배 종사자,노년
여성,1943,무응답,있음,611.0,241.61901596892534,부산/경남/울산,79,작물재배 종사자,노년
여성,1948,결혼,있음,611.0,241.61901596892534,부산/경남/울산,74,작물재배 종사자,노년
남성,1946,결혼,있음,611.0,241.61901596892534,부산/경남/울산,76,작물재배 종사자,노년
여성,1948,결혼,있음,611.0,241.61901596892534,부산/경남/울산,74,작물재배 종사자,노년
여성,1938,무응답,없음,611.0,241.61901596892534,부산/경남/울산,84,작물재배 종사자,노년
남성,1937,결혼,있음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
여성,1942,결혼,있음,611.0,241.61901596892534,부산/경남/울산,80,작물재배 종사자,노년
여성,1938,무응답,있음,611.0,241.61901596892534,부산/경남/울산,84,작물재배 종사자,노년
여성,1942,무응답,있음,611.0,241.61901596892534,부산/경남/울산,80,작물재배 종사자,노년
남성,1930,결혼,있음,611.0,241.61901596892534,부산/경남/울산,92,작물재배 종사자,노년
여성,1931,결혼,있음,611.0,241.61901596892534,부산/경남/울산,91,작물재배 종사자,노년
여성,1941,무응답,있음,611.0,241.61901596892534,부산/경남/울산,81,작물재배 종사자,노년
남성,1943,무응답,있음,611.0,241.61901596892534,부산/경남/울산,79,작물재배 종사자,노년
남성,1934,결혼,있음,611.0,241.61901596892534,부산/경남/울산,88,작물재배 종사자,노년
여성,1939,결혼,있음,611.0,241.61901596892534,부산/경남/울산,83,작물재배 종사자,노년
남성,1936,결혼,있음,611.0,241.61901596892534,부산/경남/울산,86,작물재배 종사자,노년
여성,1942,결혼,있음,611.0,241.61901596892534,부산/경남/울산,80,작물재배 종사자,노년
여성,1939,무응답,있음,611.0,241.61901596892534,부산/경남/울산,83,작물재배 종사자,노년
여성,1948,결혼,있음,611.0,241.61901596892534,부산/경남/울산,74,작물재배 종사자,노년
남성,1945,결혼,있음,611.0,241.61901596892534,부산/경남/울산,77,작물재배 종사자,노년
여성,1949,결혼,있음,611.0,241.61901596892534,부산/경남/울산,73,작물재배 종사자,노년
남성,1938,결혼,있음,611.0,241.61901596892534,부산/경남/울산,84,작물재배 종사자,노년
여성,1943,결혼,있음,611.0,241.61901596892534,부산/경남/울산,79,작물재배 종사자,노년
남성,1947,결혼,있음,611.0,241.61901596892534,부산/경남/울산,75,작물재배 종사자,노년
여성,1950,결혼,있음,611.0,241.61901596892534,부산/경남/울산,72,작물재배 종사자,노년
남성,1955,결혼,있음,611.0,241.61901596892534,부산/경남/울산,67,작물재배 종사자,노년
남성,1940,결혼,있음,611.0,241.61901596892534,부산/경남/울산,82,작물재배 종사자,노년
남성,1932,결혼,있음,611.0,241.61901596892534,부산/경남/울산,90,작물재배 종사자,노년
여성,1941,결혼,있음,611.0,241.61901596892534,부산/경남/울산,81,작물재배 종사자,노년
여성,1945,무응답,있음,611.0,241.61901596892534,부산/경남/울산,77,작물재배 종사자,노년
남성,1962,결혼,있음,611.0,241.61901596892534,부산/경남/울산,60,작물재배 종사자,노년
여성,1964,결혼,있음,611.0,241.61901596892534,부산/경남/울산,58,작물재배 종사자,중년
여성,1942,무응답,있음,611.0,241.61901596892534,부산/경남/울산,80,작물재배 종사자,노년
남성,1948,결혼,있음,611.0,241.61901596892534,부산/경남/울산,74,작물재배 종사자,노년
여성,1948,결혼,있음,611.0,241.61901596892534,부산/경남/울산,74,작물재배 종사자,노년
남성,1939,결혼,있음,611.0,241.61901596892534,부산/경남/울산,83,작물재배 종사자,노년
여성,1956,결혼,있음,611.0,241.61901596892534,부산/경남/울산,66,작물재배 종사자,노년
남성,1937,무응답,없음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
남성,1938,결혼,없음,611.0,241.61901596892534,부산/경남/울산,84,작물재배 종사자,노년
남성,1952,결혼,있음,611.0,241.61901596892534,부산/경남/울산,70,작물재배 종사자,노년
여성,1952,결혼,있음,611.0,241.61901596892534,부산/경남/울산,70,작물재배 종사자,노년
여성,1955,무응답,있음,611.0,241.61901596892534,부산/경남/울산,67,작물재배 종사자,노년
남성,1978,결혼,있음,611.0,241.61901596892534,부산/경남/울산,44,작물재배 종사자,중년
남성,1951,결혼,있음,611.0,241.61901596892534,부산/경남/울산,71,작물재배 종사자,노년
여성,1954,결혼,있음,611.0,241.61901596892534,부산/경남/울산,68,작물재배 종사자,노년
남성,1939,결혼,있음,611.0,241.61901596892534,부산/경남/울산,83,작물재배 종사자,노년
여성,1942,결혼,있음,611.0,241.61901596892534,부산/경남/울산,80,작물재배 종사자,노년
남성,1935,결혼,있음,611.0,241.61901596892534,부산/경남/울산,87,작물재배 종사자,노년
여성,1947,결혼,있음,611.0,241.61901596892534,부산/경남/울산,75,작물재배 종사자,노년
남성,1942,결혼,있음,611.0,241.61901596892534,부산/경남/울산,80,작물재배 종사자,노년
여성,1943,결혼,있음,611.0,241.61901596892534,부산/경남/울산,79,작물재배 종사자,노년
남성,1940,결혼,없음,611.0,241.61901596892534,부산/경남/울산,82,작물재배 종사자,노년
남성,1941,결혼,있음,611.0,241.61901596892534,부산/경남/울산,81,작물재배 종사자,노년
여성,1946,결혼,있음,611.0,241.61901596892534,부산/경남/울산,76,작물재배 종사자,노년
여성,1951,무응답,없음,611.0,241.61901596892534,부산/경남/울산,71,작물재배 종사자,노년
남성,1935,결혼,없음,611.0,241.61901596892534,부산/경남/울산,87,작물재배 종사자,노년
여성,1937,결혼,없음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
여성,1937,무응답,없음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
남성,1965,결혼,없음,611.0,241.61901596892534,부산/경남/울산,57,작물재배 종사자,중년
여성,1967,결혼,없음,611.0,241.61901596892534,부산/경남/울산,55,작물재배 종사자,중년
여성,1939,무응답,있음,611.0,241.61901596892534,부산/경남/울산,83,작물재배 종사자,노년
남성,1953,결혼,있음,611.0,241.61901596892534,부산/경남/울산,69,작물재배 종사자,노년
여성,1958,결혼,있음,611.0,241.61901596892534,부산/경남/울산,64,작물재배 종사자,노년
여성,1954,무응답,있음,611.0,241.61901596892534,부산/경남/울산,68,작물재배 종사자,노년
남성,1979,결혼,있음,611.0,241.61901596892534,부산/경남/울산,43,작물재배 종사자,중년
여성,1949,결혼,있음,611.0,241.61901596892534,부산/경남/울산,73,작물재배 종사자,노년
여성,1940,무응답,있음,611.0,241.61901596892534,부산/경남/울산,82,작물재배 종사자,노년
여성,1936,무응답,있음,611.0,241.61901596892534,부산/경남/울산,86,작물재배 종사자,노년
남성,1943,결혼,있음,611.0,241.61901596892534,부산/경남/울산,79,작물재배 종사자,노년
여성,1946,결혼,있음,611.0,241.61901596892534,부산/경남/울산,76,작물재배 종사자,노년
남성,1937,결혼,있음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
여성,1943,결혼,있음,611.0,241.61901596892534,부산/경남/울산,79,작물재배 종사자,노년
여성,1936,무응답,있음,611.0,241.61901596892534,부산/경남/울산,86,작물재배 종사자,노년
여성,1937,무응답,있음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
남성,1955,결혼,없음,611.0,241.61901596892534,부산/경남/울산,67,작물재배 종사자,노년
여성,1959,결혼,없음,611.0,241.61901596892534,부산/경남/울산,63,작물재배 종사자,노년
남성,1967,결혼,없음,611.0,241.61901596892534,부산/경남/울산,55,작물재배 종사자,중년
여성,1977,결혼,없음,611.0,241.61901596892534,부산/경남/울산,45,작물재배 종사자,중년
남성,1937,결혼,있음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
여성,1942,결혼,있음,611.0,241.61901596892534,부산/경남/울산,80,작물재배 종사자,노년
남성,1935,결혼,없음,611.0,241.61901596892534,부산/경남/울산,87,작물재배 종사자,노년
여성,1938,결혼,없음,611.0,241.61901596892534,부산/경남/울산,84,작물재배 종사자,노년
남성,1934,결혼,있음,611.0,241.61901596892534,부산/경남/울산,88,작물재배 종사자,노년
여성,1943,결혼,있음,611.0,241.61901596892534,부산/경남/울산,79,작물재배 종사자,노년
여성,1970,결혼,있음,611.0,241.61901596892534,부산/경남/울산,52,작물재배 종사자,중년
남성,1962,이혼,있음,611.0,241.61901596892534,부산/경남/울산,60,작물재배 종사자,노년
남성,1965,결혼,있음,611.0,241.61901596892534,부산/경남/울산,57,작물재배 종사자,중년
여성,1945,무응답,있음,611.0,241.61901596892534,부산/경남/울산,77,작물재배 종사자,노년
남성,1936,결혼,없음,611.0,241.61901596892534,부산/경남/울산,86,작물재배 종사자,노년
남성,1941,결혼,있음,611.0,241.61901596892534,부산/경남/울산,81,작물재배 종사자,노년
남성,1936,결혼,있음,611.0,241.61901596892534,부산/경남/울산,86,작물재배 종사자,노년
여성,1957,결혼,있음,611.0,241.61901596892534,부산/경남/울산,65,작물재배 종사자,노년
남성,1950,결혼,있음,611.0,241.61901596892534,부산/경남/울산,72,작물재배 종사자,노년
여성,1957,결혼,있음,611.0,241.61901596892534,부산/경남/울산,65,작물재배 종사자,노년
여성,1985,결혼,없음,611.0,241.61901596892534,부산/경남/울산,37,작물재배 종사자,중년
여성,1935,무응답,없음,611.0,241.61901596892534,부산/경남/울산,87,작물재배 종사자,노년
남성,1937,결혼,없음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
여성,1937,결혼,없음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
남성,1938,결혼,있음,611.0,241.61901596892534,부산/경남/울산,84,작물재배 종사자,노년
여성,1946,결혼,있음,611.0,241.61901596892534,부산/경남/울산,76,작물재배 종사자,노년
여성,1948,무응답,있음,611.0,241.61901596892534,부산/경남/울산,74,작물재배 종사자,노년
남성,1932,결혼,없음,611.0,241.61901596892534,부산/경남/울산,90,작물재배 종사자,노년
여성,1940,결혼,없음,611.0,241.61901596892534,부산/경남/울산,82,작물재배 종사자,노년
남성,1944,결혼,있음,611.0,241.61901596892534,부산/경남/울산,78,작물재배 종사자,노년
여성,1949,결혼,있음,611.0,241.61901596892534,부산/경남/울산,73,작물재배 종사자,노년
남성,1945,결혼,있음,611.0,241.61901596892534,부산/경남/울산,77,작물재배 종사자,노년
여성,1950,결혼,있음,611.0,241.61901596892534,부산/경남/울산,72,작물재배 종사자,노년
남성,1949,결혼,있음,611.0,241.61901596892534,부산/경남/울산,73,작물재배 종사자,노년
여성,1957,결혼,있음,611.0,241.61901596892534,부산/경남/울산,65,작물재배 종사자,노년
남성,1935,결혼,없음,611.0,241.61901596892534,부산/경남/울산,87,작물재배 종사자,노년
여성,1944,결혼,있음,611.0,241.61901596892534,부산/경남/울산,78,작물재배 종사자,노년
남성,1936,결혼,있음,611.0,241.61901596892534,부산/경남/울산,86,작물재배 종사자,노년
여성,1946,결혼,있음,611.0,241.61901596892534,부산/경남/울산,76,작물재배 종사자,노년
남성,1980,결혼,있음,611.0,241.61901596892534,부산/경남/울산,42,작물재배 종사자,중년
남성,1947,결혼,있음,611.0,241.61901596892534,부산/경남/울산,75,작물재배 종사자,노년
여성,1952,결혼,있음,611.0,241.61901596892534,부산/경남/울산,70,작물재배 종사자,노년
남성,1961,무응답,있음,611.0,241.61901596892534,부산/경남/울산,61,작물재배 종사자,노년
남성,1960,이혼,없음,611.0,241.61901596892534,부산/경남/울산,62,작물재배 종사자,노년
남성,1952,결혼,없음,611.0,241.61901596892534,부산/경남/울산,70,작물재배 종사자,노년
여성,1955,결혼,있음,611.0,241.61901596892534,부산/경남/울산,67,작물재배 종사자,노년
여성,1949,무응답,있음,611.0,241.61901596892534,부산/경남/울산,73,작물재배 종사자,노년
여성,1940,무응답,있음,611.0,241.61901596892534,부산/경남/울산,82,작물재배 종사자,노년
여성,1940,무응답,있음,611.0,241.61901596892534,부산/경남/울산,82,작물재배 종사자,노년
여성,1939,무응답,있음,611.0,241.61901596892534,부산/경남/울산,83,작물재배 종사자,노년
여성,1941,무응답,있음,611.0,241.61901596892534,광주/전남/전북/제주도,81,작물재배 종사자,노년
남성,1946,결혼,없음,611.0,241.61901596892534,광주/전남/전북/제주도,76,작물재배 종사자,노년
여성,1946,결혼,없음,611.0,241.61901596892534,광주/전남/전북/제주도,76,작물재배 종사자,노년
남성,1970,무응답,없음,611.0,241.61901596892534,광주/전남/전북/제주도,52,작물재배 종사자,중년
남성,1959,결혼,있음,611.0,241.61901596892534,광주/전남/전북/제주도,63,작물재배 종사자,노년
남성,1952,결혼,있음,611.0,241.61901596892534,광주/전남/전북/제주도,70,작물재배 종사자,노년
여성,1958,결혼,있음,611.0,241.61901596892534,광주/전남/전북/제주도,64,작물재배 종사자,노년
남성,1960,결혼,있음,611.0,241.61901596892534,광주/전남/전북/제주도,62,작물재배 종사자,노년
여성,1961,결혼,있음,611.0,241.61901596892534,광주/전남/전북/제주도,61,작물재배 종사자,노년
남성,1955,결혼,없음,611.0,241.61901596892534,광주/전남/전북/제주도,67,작물재배 종사자,노년
여성,1958,결혼,없음,611.0,241.61901596892534,광주/전남/전북/제주도,64,작물재배 종사자,노년
남성,1980,무응답,없음,611.0,241.61901596892534,광주/전남/전북/제주도,42,작물재배 종사자,중년
남성,1941,결혼,없음,611.0,241.61901596892534,광주/전남/전북/제주도,81,작물재배 종사자,노년
여성,1944,결혼,있음,611.0,241.61901596892534,광주/전남/전북/제주도,78,작물재배 종사자,노년
남성,1972,결혼,없음,611.0,241.61901596892534,광주/전남/전북/제주도,50,작물재배 종사자,중년
남성,1955,결혼,없음,611.0,241.61901596892534,광주/전남/전북/제주도,67,작물재배 종사자,노년
여성,1954,결혼,없음,611.0,241.61901596892534,광주/전남/전북/제주도,68,작물재배 종사자,노년
여성,1944,무응답,있음,611.0,241.61901596892534,광주/전남/전북/제주도,78,작물재배 종사자,노년
남성,1973,결혼,있음,611.0,241.61901596892534,광주/전남/전북/제주도,49,작물재배 종사자,중년
여성,1975,결혼,있음,611.0,241.61901596892534,광주/전남/전북/제주도,47,작물재배 종사자,중년
여성,1937,무응답,있음,611.0,241.61901596892534,광주/전남/전북/제주도,85,작물재배 종사자,노년
여성,1951,무응답,없음,611.0,241.61901596892534,광주/전남/전북/제주도,71,작물재배 종사자,노년
남성,1977,결혼,없음,611.0,241.61901596892534,광주/전남/전북/제주도,45,작물재배 종사자,중년
남성,1934,무응답,없음,611.0,241.61901596892534,광주/전남/전북/제주도,88,작물재배 종사자,노년
남성,1946,결혼,있음,611.0,241.61901596892534,부산/경남/울산,76,작물재배 종사자,노년
여성,1950,결혼,있음,611.0,241.61901596892534,부산/경남/울산,72,작물재배 종사자,노년
남성,1933,결혼,있음,611.0,241.61901596892534,부산/경남/울산,89,작물재배 종사자,노년
여성,1937,결혼,있음,611.0,241.61901596892534,부산/경남/울산,85,작물재배 종사자,노년
여성,1939,무응답,없음,611.0,241.61901596892534,대구/경북,83,작물재배 종사자,노년
남성,1942,결혼,없음,611.0,241.61901596892534,수도권,80,작물재배 종사자,노년
여성,1947,결혼,없음,611.0,241.61901596892534,수도권,75,작물재배 종사자,노년
남성,1939,결혼,있음,611.0,241.61901596892534,수도권,83,작물재배 종사자,노년
여성,1938,결혼,있음,611.0,241.61901596892534,수도권,84,작물재배 종사자,노년
남성,1935,결혼,없음,611.0,241.61901596892534,수도권,87,작물재배 종사자,노년
여성,1946,결혼,없음,611.0,241.61901596892534,수도권,76,작물재배 종사자,노년
남성,1932,결혼,있음,611.0,241.61901596892534,수도권,90,작물재배 종사자,노년
여성,1932,결혼,있음,611.0,241.61901596892534,수도권,90,작물재배 종사자,노년
남성,1948,결혼,없음,611.0,241.61901596892534,수도권,74,작물재배 종사자,노년
여성,1951,결혼,없음,611.0,241.61901596892534,수도권,71,작물재배 종사자,노년
남성,1947,결혼,없음,611.0,241.61901596892534,수도권,75,작물재배 종사자,노년
